label,cls,id,sample,original_duration,segments_20sec,segment_type,segment_number,duration,start_sec,stop_sec,original_path,comment,path,count,original_dir_cls
TrueSounds (21),1,7639,train,89,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (21).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (21) id-7639.mp3,2,Истина_посторонние_звуки
TrueSounds (23),1,7640,train,99,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (23).mp3,augs-- gen mx2y,dataset\train\true\TrueSounds (23) id-7640.mp3,2,Истина_посторонние_звуки
TrueSounds (23),1,7641,train,99,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (23).mp3,augs-- gen stft,dataset\train\true\TrueSounds (23) id-7641.mp3,2,Истина_посторонние_звуки
TrueSounds (23),1,7642,train,99,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (23).mp3,augs-- gen,dataset\train\true\TrueSounds (23) id-7642.mp3,2,Истина_посторонние_звуки
TrueSounds (23),1,7643,train,99,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (23).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (23) id-7643.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7644,train,344,34,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen slow_down,dataset\train\true\TrueSounds (24) id-7644.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7645,train,344,34,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (24) id-7645.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7646,train,344,34,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (24) id-7646.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7647,train,344,34,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen mny,dataset\train\true\TrueSounds (24) id-7647.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7648,train,344,34,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen avg,dataset\train\true\TrueSounds (24) id-7648.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7649,train,344,34,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen high_hz,dataset\train\true\TrueSounds (24) id-7649.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7650,train,344,34,segment,12,20,120,140,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen slow_down,dataset\train\true\TrueSounds (24) id-7650.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7651,train,344,34,segment,12,20,120,140,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen stft,dataset\train\true\TrueSounds (24) id-7651.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7652,train,344,34,segment,16,20,160,180,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen relu,dataset\train\true\TrueSounds (24) id-7652.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7653,train,344,34,segment,16,20,160,180,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen,dataset\train\true\TrueSounds (24) id-7653.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7654,train,344,34,segment,20,20,200,220,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen relu,dataset\train\true\TrueSounds (24) id-7654.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7655,train,344,34,segment,20,20,200,220,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (24) id-7655.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7656,train,344,34,segment,24,20,240,260,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen echo,dataset\train\true\TrueSounds (24) id-7656.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7657,train,344,34,segment,24,20,240,260,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (24) id-7657.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7658,train,344,34,segment,28,20,280,300,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (24) id-7658.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7659,train,344,34,segment,28,20,280,300,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen stft,dataset\train\true\TrueSounds (24) id-7659.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7660,train,344,34,segment,32,20,320,340,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (24) id-7660.mp3,2,Истина_посторонние_звуки
TrueSounds (24),1,7661,train,344,34,segment,32,20,320,340,CallsDataset\Истина_посторонние_звуки\TrueSounds (24).mp3,augs-- gen high_hz,dataset\train\true\TrueSounds (24) id-7661.mp3,2,Истина_посторонние_звуки
TrueSounds (25),1,7662,train,57,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (25).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (25) id-7662.mp3,2,Истина_посторонние_звуки
TrueSounds (25),1,7663,train,57,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (25).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (25) id-7663.mp3,2,Истина_посторонние_звуки
TrueSounds (26),1,7664,train,50,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (26).mp3,augs-- gen stft,dataset\train\true\TrueSounds (26) id-7664.mp3,2,Истина_посторонние_звуки
TrueSounds (26),1,7665,train,50,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (26).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (26) id-7665.mp3,2,Истина_посторонние_звуки
TrueSounds (27),1,7666,train,52,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (27).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (27) id-7666.mp3,2,Истина_посторонние_звуки
TrueSounds (27),1,7667,train,52,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (27).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (27) id-7667.mp3,2,Истина_посторонние_звуки
TrueSounds (28),1,7668,train,43,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (28).mp3,augs-- gen relu,dataset\train\true\TrueSounds (28) id-7668.mp3,2,Истина_посторонние_звуки
TrueSounds (28),1,7669,train,43,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (28).mp3,augs-- gen white_noise,dataset\train\true\TrueSounds (28) id-7669.mp3,2,Истина_посторонние_звуки
TrueSounds (29),1,7670,train,128,12,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (29).mp3,augs-- gen slow_down,dataset\train\true\TrueSounds (29) id-7670.mp3,2,Истина_посторонние_звуки
TrueSounds (29),1,7671,train,128,12,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (29).mp3,augs-- gen avg,dataset\train\true\TrueSounds (29) id-7671.mp3,2,Истина_посторонние_звуки
TrueSounds (29),1,7672,train,128,12,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (29).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (29) id-7672.mp3,2,Истина_посторонние_звуки
TrueSounds (29),1,7673,train,128,12,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (29).mp3,augs-- gen mny,dataset\train\true\TrueSounds (29) id-7673.mp3,2,Истина_посторонние_звуки
TrueSounds (29),1,7674,train,128,12,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (29).mp3,augs-- gen avg,dataset\train\true\TrueSounds (29) id-7674.mp3,2,Истина_посторонние_звуки
TrueSounds (29),1,7675,train,128,12,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (29).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (29) id-7675.mp3,2,Истина_посторонние_звуки
TrueSounds (3),1,7676,train,58,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (3).mp3,augs-- gen stft,dataset\train\true\TrueSounds (3) id-7676.mp3,2,Истина_посторонние_звуки
TrueSounds (3),1,7677,train,58,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (3).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (3) id-7677.mp3,2,Истина_посторонние_звуки
TrueSounds (30),1,7678,train,63,6,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (30).mp3,augs-- gen echo,dataset\train\true\TrueSounds (30) id-7678.mp3,2,Истина_посторонние_звуки
TrueSounds (30),1,7679,train,63,6,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (30).mp3,augs-- gen avg,dataset\train\true\TrueSounds (30) id-7679.mp3,2,Истина_посторонние_звуки
TrueSounds (30),1,7680,train,63,6,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (30).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (30) id-7680.mp3,2,Истина_посторонние_звуки
TrueSounds (30),1,7681,train,63,6,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (30).mp3,augs-- gen white_noise,dataset\train\true\TrueSounds (30) id-7681.mp3,2,Истина_посторонние_звуки
TrueSounds (33),1,7688,train,58,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (33).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (33) id-7688.mp3,2,Истина_посторонние_звуки
TrueSounds (33),1,7689,train,58,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (33).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (33) id-7689.mp3,2,Истина_посторонние_звуки
TrueSounds (35),1,7690,train,45,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (35).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (35) id-7690.mp3,2,Истина_посторонние_звуки
TrueSounds (35),1,7691,train,45,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (35).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (35) id-7691.mp3,2,Истина_посторонние_звуки
TrueSounds (36),1,7692,train,15,0,full_audio,0,15,0,15,CallsDataset\Истина_посторонние_звуки\TrueSounds (36).mp3,augs-- gen repeat mxy,dataset\train\true\TrueSounds (36) id-7692.mp3,2,Истина_посторонние_звуки
TrueSounds (36),1,7693,train,15,0,full_audio,0,15,0,15,CallsDataset\Истина_посторонние_звуки\TrueSounds (36).mp3,augs-- gen repeat mxy,dataset\train\true\TrueSounds (36) id-7693.mp3,2,Истина_посторонние_звуки
TrueSounds (37),1,7694,train,48,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (37).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (37) id-7694.mp3,2,Истина_посторонние_звуки
TrueSounds (37),1,7695,train,48,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (37).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (37) id-7695.mp3,2,Истина_посторонние_звуки
TrueSounds (38),1,7696,train,37,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (38).mp3,augs-- gen mny,dataset\train\true\TrueSounds (38) id-7696.mp3,2,Истина_посторонние_звуки
TrueSounds (38),1,7697,train,37,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (38).mp3,augs-- gen high_hz,dataset\train\true\TrueSounds (38) id-7697.mp3,2,Истина_посторонние_звуки
TrueSounds (4),1,7706,train,80,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (4).mp3,augs-- gen mny,dataset\train\true\TrueSounds (4) id-7706.mp3,2,Истина_посторонние_звуки
TrueSounds (4),1,7707,train,80,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (4).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (4) id-7707.mp3,2,Истина_посторонние_звуки
TrueSounds (4),1,7708,train,80,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (4).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (4) id-7708.mp3,2,Истина_посторонние_звуки
TrueSounds (4),1,7709,train,80,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (4).mp3,augs-- gen slow_down,dataset\train\true\TrueSounds (4) id-7709.mp3,2,Истина_посторонние_звуки
TrueSounds (40),1,7710,train,33,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (40).mp3,augs-- gen high_hz,dataset\train\true\TrueSounds (40) id-7710.mp3,2,Истина_посторонние_звуки
TrueSounds (40),1,7711,train,33,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (40).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (40) id-7711.mp3,2,Истина_посторонние_звуки
TrueSounds (41),1,7712,train,54,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (41).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (41) id-7712.mp3,2,Истина_посторонние_звуки
TrueSounds (41),1,7713,train,54,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (41).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (41) id-7713.mp3,2,Истина_посторонние_звуки
TrueSounds (42),1,7714,train,20,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (42).mp3,augs-- gen relu,dataset\train\true\TrueSounds (42) id-7714.mp3,2,Истина_посторонние_звуки
TrueSounds (42),1,7715,train,20,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (42).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (42) id-7715.mp3,2,Истина_посторонние_звуки
TrueSounds (43),1,7716,train,112,10,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (43).mp3,augs-- gen relu,dataset\train\true\TrueSounds (43) id-7716.mp3,2,Истина_посторонние_звуки
TrueSounds (43),1,7717,train,112,10,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (43).mp3,augs-- gen avg,dataset\train\true\TrueSounds (43) id-7717.mp3,2,Истина_посторонние_звуки
TrueSounds (43),1,7718,train,112,10,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (43).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (43) id-7718.mp3,2,Истина_посторонние_звуки
TrueSounds (43),1,7719,train,112,10,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (43).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (43) id-7719.mp3,2,Истина_посторонние_звуки
TrueSounds (43),1,7720,train,112,10,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (43).mp3,augs-- gen relu,dataset\train\true\TrueSounds (43) id-7720.mp3,2,Истина_посторонние_звуки
TrueSounds (43),1,7721,train,112,10,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (43).mp3,augs-- gen echo,dataset\train\true\TrueSounds (43) id-7721.mp3,2,Истина_посторонние_звуки
TrueSounds (44),1,7722,train,42,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (44).mp3,augs-- gen avg,dataset\train\true\TrueSounds (44) id-7722.mp3,2,Истина_посторонние_звуки
TrueSounds (44),1,7723,train,42,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (44).mp3,augs-- gen avg,dataset\train\true\TrueSounds (44) id-7723.mp3,2,Истина_посторонние_звуки
TrueSounds (47),1,7724,train,50,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (47).mp3,augs-- gen,dataset\train\true\TrueSounds (47) id-7724.mp3,2,Истина_посторонние_звуки
TrueSounds (47),1,7725,train,50,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (47).mp3,augs-- gen echo,dataset\train\true\TrueSounds (47) id-7725.mp3,2,Истина_посторонние_звуки
TrueSounds (48),1,7726,train,22,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (48).mp3,augs-- gen high_hz,dataset\train\true\TrueSounds (48) id-7726.mp3,2,Истина_посторонние_звуки
TrueSounds (48),1,7727,train,22,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (48).mp3,augs-- gen slow_down,dataset\train\true\TrueSounds (48) id-7727.mp3,2,Истина_посторонние_звуки
TrueSounds (49),1,7728,train,32,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (49).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (49) id-7728.mp3,2,Истина_посторонние_звуки
TrueSounds (49),1,7729,train,32,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (49).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (49) id-7729.mp3,2,Истина_посторонние_звуки
TrueSounds (50),1,7732,train,73,6,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (50).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (50) id-7732.mp3,2,Истина_посторонние_звуки
TrueSounds (50),1,7733,train,73,6,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (50).mp3,augs-- gen avg,dataset\train\true\TrueSounds (50) id-7733.mp3,2,Истина_посторонние_звуки
TrueSounds (50),1,7734,train,73,6,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (50).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (50) id-7734.mp3,2,Истина_посторонние_звуки
TrueSounds (50),1,7735,train,73,6,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (50).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (50) id-7735.mp3,2,Истина_посторонние_звуки
TrueSounds (52),1,7738,train,85,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (52).mp3,augs-- gen stft,dataset\train\true\TrueSounds (52) id-7738.mp3,2,Истина_посторонние_звуки
TrueSounds (52),1,7739,train,85,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (52).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (52) id-7739.mp3,2,Истина_посторонние_звуки
TrueSounds (52),1,7740,train,85,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (52).mp3,augs-- gen relu,dataset\train\true\TrueSounds (52) id-7740.mp3,2,Истина_посторонние_звуки
TrueSounds (52),1,7741,train,85,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (52).mp3,augs-- gen mxy,dataset\train\true\TrueSounds (52) id-7741.mp3,2,Истина_посторонние_звуки
TrueSounds (56),1,7742,train,42,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (56).mp3,augs-- gen,dataset\train\true\TrueSounds (56) id-7742.mp3,2,Истина_посторонние_звуки
TrueSounds (56),1,7743,train,42,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (56).mp3,augs-- gen relu,dataset\train\true\TrueSounds (56) id-7743.mp3,2,Истина_посторонние_звуки
TrueSounds (57),1,7744,train,57,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (57).mp3,augs-- gen relu,dataset\train\true\TrueSounds (57) id-7744.mp3,2,Истина_посторонние_звуки
TrueSounds (57),1,7745,train,57,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (57).mp3,augs-- gen echo,dataset\train\true\TrueSounds (57) id-7745.mp3,2,Истина_посторонние_звуки
TrueSounds (62),1,7766,train,20,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (62).mp3,augs-- gen low_hz,dataset\train\true\TrueSounds (62) id-7766.mp3,2,Истина_посторонние_звуки
TrueSounds (62),1,7767,train,20,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (62).mp3,augs-- gen stft,dataset\train\true\TrueSounds (62) id-7767.mp3,2,Истина_посторонние_звуки
TrueSounds (63),1,7768,train,111,10,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (63).mp3,augs-- gen relu,dataset\train\true\TrueSounds (63) id-7768.mp3,2,Истина_посторонние_звуки
TrueSounds (63),1,7769,train,111,10,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (63).mp3,augs-- gen mny,dataset\train\true\TrueSounds (63) id-7769.mp3,2,Истина_посторонние_звуки
TrueSounds (63),1,7770,train,111,10,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (63).mp3,augs-- gen relu,dataset\train\true\TrueSounds (63) id-7770.mp3,2,Истина_посторонние_звуки
TrueSounds (63),1,7771,train,111,10,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (63).mp3,augs-- gen mx2y,dataset\train\true\TrueSounds (63) id-7771.mp3,2,Истина_посторонние_звуки
TrueSounds (63),1,7772,train,111,10,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (63).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (63) id-7772.mp3,2,Истина_посторонние_звуки
TrueSounds (63),1,7773,train,111,10,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (63).mp3,augs-- gen mny,dataset\train\true\TrueSounds (63) id-7773.mp3,2,Истина_посторонние_звуки
TrueSounds (64),1,7774,train,90,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (64).mp3,augs-- gen reverse,dataset\train\true\TrueSounds (64) id-7774.mp3,2,Истина_посторонние_звуки
TrueSounds (64),1,7775,train,90,8,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (64).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (64) id-7775.mp3,2,Истина_посторонние_звуки
TrueSounds (64),1,7776,train,90,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (64).mp3,augs-- gen high_hz,dataset\train\true\TrueSounds (64) id-7776.mp3,2,Истина_посторонние_звуки
TrueSounds (64),1,7777,train,90,8,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (64).mp3,augs-- gen relu,dataset\train\true\TrueSounds (64) id-7777.mp3,2,Истина_посторонние_звуки
TrueSounds (65),1,7778,train,67,6,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (65).mp3,augs-- gen stft,dataset\train\true\TrueSounds (65) id-7778.mp3,2,Истина_посторонние_звуки
TrueSounds (65),1,7779,train,67,6,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (65).mp3,augs-- gen avg,dataset\train\true\TrueSounds (65) id-7779.mp3,2,Истина_посторонние_звуки
TrueSounds (65),1,7780,train,67,6,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (65).mp3,augs-- gen avg,dataset\train\true\TrueSounds (65) id-7780.mp3,2,Истина_посторонние_звуки
TrueSounds (65),1,7781,train,67,6,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (65).mp3,augs-- gen avg,dataset\train\true\TrueSounds (65) id-7781.mp3,2,Истина_посторонние_звуки
TrueSounds (67),1,7784,train,41,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (67).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (67) id-7784.mp3,2,Истина_посторонние_звуки
TrueSounds (67),1,7785,train,41,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (67).mp3,augs-- gen avg,dataset\train\true\TrueSounds (67) id-7785.mp3,2,Истина_посторонние_звуки
TrueSounds (68),1,7786,train,54,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (68).mp3,augs-- gen echo,dataset\train\true\TrueSounds (68) id-7786.mp3,2,Истина_посторонние_звуки
TrueSounds (68),1,7787,train,54,4,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (68).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (68) id-7787.mp3,2,Истина_посторонние_звуки
TrueSounds (7),1,7788,train,30,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (7).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (7) id-7788.mp3,2,Истина_посторонние_звуки
TrueSounds (7),1,7789,train,30,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (7).mp3,augs-- gen mn2y,dataset\train\true\TrueSounds (7) id-7789.mp3,2,Истина_посторонние_звуки
TrueSounds (70),1,7790,train,31,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (70).mp3,augs-- gen noised_echo,dataset\train\true\TrueSounds (70) id-7790.mp3,2,Истина_посторонние_звуки
TrueSounds (70),1,7791,train,31,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (70).mp3,augs-- gen pink_noise,dataset\train\true\TrueSounds (70) id-7791.mp3,2,Истина_посторонние_звуки
TrueSounds (71),1,7792,train,23,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (71).mp3,augs-- gen white_noise,dataset\train\true\TrueSounds (71) id-7792.mp3,2,Истина_посторонние_звуки
TrueSounds (71),1,7793,train,23,2,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (71).mp3,augs-- gen avg,dataset\train\true\TrueSounds (71) id-7793.mp3,2,Истина_посторонние_звуки
TrueSounds (73),1,7794,train,106,10,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (73).mp3,augs-- gen mny,dataset\train\true\TrueSounds (73) id-7794.mp3,2,Истина_посторонние_звуки
TrueSounds (73),1,7795,train,106,10,segment,0,20,0,20,CallsDataset\Истина_посторонние_звуки\TrueSounds (73).mp3,augs-- gen relu,dataset\train\true\TrueSounds (73) id-7795.mp3,2,Истина_посторонние_звуки
TrueSounds (73),1,7796,train,106,10,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (73).mp3,augs-- gen echo,dataset\train\true\TrueSounds (73) id-7796.mp3,2,Истина_посторонние_звуки
TrueSounds (73),1,7797,train,106,10,segment,4,20,40,60,CallsDataset\Истина_посторонние_звуки\TrueSounds (73).mp3,augs-- gen mx2y,dataset\train\true\TrueSounds (73) id-7797.mp3,2,Истина_посторонние_звуки
TrueSounds (73),1,7798,train,106,10,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (73).mp3,augs-- gen echo,dataset\train\true\TrueSounds (73) id-7798.mp3,2,Истина_посторонние_звуки
TrueSounds (73),1,7799,train,106,10,segment,8,20,80,100,CallsDataset\Истина_посторонние_звуки\TrueSounds (73).mp3,augs-- gen slow_down,dataset\train\true\TrueSounds (73) id-7799.mp3,2,Истина_посторонние_звуки
