,label,cls,id,sample,original_duration,segments_6sec,segment_type,segment_number,duration,start_sec,stop_sec,original_path,comment,path,count,original_dir_cls
3131,FalseSpeech (63),0,6049,val,269,88,segment,80,6,240,246,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- ,dataset\val\false\FalseSpeech (63) id-6049.mp3,6,Ложь_разговоры
3132,FalseSpeech (63),0,6051,val,269,88,segment,80,6,240,246,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen mny mxy avg,dataset\val\false\FalseSpeech (63) id-6051.mp3,6,Ложь_разговоры
3133,FalseSpeech (63),0,6053,val,269,88,segment,80,6,240,246,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen white_noise mxy noised_echo pink_noise,dataset\val\false\FalseSpeech (63) id-6053.mp3,6,Ложь_разговоры
3134,FalseSpeech (63),0,6055,val,269,88,segment,80,6,240,246,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen mx2y avg noised_echo,dataset\val\false\FalseSpeech (63) id-6055.mp3,6,Ложь_разговоры
3135,FalseSpeech (63),0,6057,val,269,88,segment,80,6,240,246,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen white_noise mx2y,dataset\val\false\FalseSpeech (63) id-6057.mp3,6,Ложь_разговоры
3136,FalseSpeech (63),0,6059,val,269,88,segment,80,6,240,246,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen mny mxy avg echo pink_noise,dataset\val\false\FalseSpeech (63) id-6059.mp3,6,Ложь_разговоры
3137,FalseSpeech (63),0,6061,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- ,dataset\val\false\FalseSpeech (63) id-6061.mp3,7,Ложь_разговоры
3138,FalseSpeech (63),0,6062,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen mn2y mxy avg echo,dataset\val\false\FalseSpeech (63) id-6062.mp3,7,Ложь_разговоры
3139,FalseSpeech (63),0,6064,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen mx2y slow_down,dataset\val\false\FalseSpeech (63) id-6064.mp3,7,Ложь_разговоры
3140,FalseSpeech (63),0,6066,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen relu avg pink_noise,dataset\val\false\FalseSpeech (63) id-6066.mp3,7,Ложь_разговоры
3141,FalseSpeech (63),0,6068,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen mny mx2y avg,dataset\val\false\FalseSpeech (63) id-6068.mp3,7,Ложь_разговоры
3142,FalseSpeech (63),0,6070,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen white_noise mx2y echo,dataset\val\false\FalseSpeech (63) id-6070.mp3,7,Ложь_разговоры
3143,FalseSpeech (63),0,6072,val,269,88,segment,84,6,252,258,CallsDataset\Ложь_разговоры\FalseSpeech (63).mp3,augs-- gen white_noise relu avg,dataset\val\false\FalseSpeech (63) id-6072.mp3,7,Ложь_разговоры
3144,FalseSpeech (64),0,6073,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (64).mp3,augs-- ,dataset\train\false\FalseSpeech (64) id-6073.mp3,6,Ложь_разговоры
3145,FalseSpeech (64),0,6075,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (64).mp3,augs-- gen repeat white_noise mny mx2y,dataset\train\false\FalseSpeech (64) id-6075.mp3,6,Ложь_разговоры
3146,FalseSpeech (64),0,6077,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (64).mp3,augs-- gen repeat white_noise mn2y avg noised_echo,dataset\train\false\FalseSpeech (64) id-6077.mp3,6,Ложь_разговоры
3147,FalseSpeech (64),0,6079,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (64).mp3,augs-- gen repeat relu mxy reverse pink_noise,dataset\train\false\FalseSpeech (64) id-6079.mp3,6,Ложь_разговоры
3148,FalseSpeech (64),0,6081,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (64).mp3,augs-- gen repeat white_noise echo,dataset\train\false\FalseSpeech (64) id-6081.mp3,6,Ложь_разговоры
3149,FalseSpeech (64),0,6083,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (64).mp3,augs-- gen repeat mn2y slow_down pink_noise,dataset\train\false\FalseSpeech (64) id-6083.mp3,6,Ложь_разговоры
3150,FalseSpeech (65),0,6085,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- ,dataset\train\false\FalseSpeech (65) id-6085.mp3,7,Ложь_разговоры
3151,FalseSpeech (65),0,6086,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- gen repeat white_noise mny mx2y reverse,dataset\train\false\FalseSpeech (65) id-6086.mp3,7,Ложь_разговоры
3152,FalseSpeech (65),0,6088,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- gen repeat white_noise mny avg echo pink_noise,dataset\train\false\FalseSpeech (65) id-6088.mp3,7,Ложь_разговоры
3153,FalseSpeech (65),0,6090,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- gen repeat white_noise mxy slow_down,dataset\train\false\FalseSpeech (65) id-6090.mp3,7,Ложь_разговоры
3154,FalseSpeech (65),0,6092,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- gen repeat white_noise mx2y noised_echo reverse pink_noise,dataset\train\false\FalseSpeech (65) id-6092.mp3,7,Ложь_разговоры
3155,FalseSpeech (65),0,6094,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- gen repeat white_noise relu mx2y avg echo pink_noise,dataset\train\false\FalseSpeech (65) id-6094.mp3,7,Ложь_разговоры
3156,FalseSpeech (65),0,6096,train,2,0,full_audio,0,2,0,2,CallsDataset\Ложь_разговоры\FalseSpeech (65).mp3,augs-- gen repeat white_noise mn2y mxy slow_down,dataset\train\false\FalseSpeech (65) id-6096.mp3,7,Ложь_разговоры
3157,FalseSpeech (66),0,6097,train,1,0,full_audio,0,1,0,1,CallsDataset\Ложь_разговоры\FalseSpeech (66).mp3,augs-- ,dataset\train\false\FalseSpeech (66) id-6097.mp3,6,Ложь_разговоры
3158,FalseSpeech (66),0,6099,train,1,0,full_audio,0,1,0,1,CallsDataset\Ложь_разговоры\FalseSpeech (66).mp3,augs-- gen repeat white_noise mny pink_noise,dataset\train\false\FalseSpeech (66) id-6099.mp3,6,Ложь_разговоры
3159,FalseSpeech (66),0,6101,train,1,0,full_audio,0,1,0,1,CallsDataset\Ложь_разговоры\FalseSpeech (66).mp3,augs-- gen repeat mny mx2y avg,dataset\train\false\FalseSpeech (66) id-6101.mp3,6,Ложь_разговоры
3160,FalseSpeech (66),0,6103,train,1,0,full_audio,0,1,0,1,CallsDataset\Ложь_разговоры\FalseSpeech (66).mp3,augs-- gen repeat mxy echo,dataset\train\false\FalseSpeech (66) id-6103.mp3,6,Ложь_разговоры
3161,FalseSpeech (66),0,6105,train,1,0,full_audio,0,1,0,1,CallsDataset\Ложь_разговоры\FalseSpeech (66).mp3,augs-- gen repeat white_noise mn2y mxy slow_down noised_echo,dataset\train\false\FalseSpeech (66) id-6105.mp3,6,Ложь_разговоры
3162,FalseSpeech (66),0,6107,train,1,0,full_audio,0,1,0,1,CallsDataset\Ложь_разговоры\FalseSpeech (66).mp3,augs-- gen repeat mny echo,dataset\train\false\FalseSpeech (66) id-6107.mp3,6,Ложь_разговоры
3163,FalseSpeech (68),0,6109,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- ,dataset\train\false\FalseSpeech (68) id-6109.mp3,7,Ложь_разговоры
3164,FalseSpeech (68),0,6110,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- gen repeat white_noise mny noised_echo pink_noise,dataset\train\false\FalseSpeech (68) id-6110.mp3,7,Ложь_разговоры
3165,FalseSpeech (68),0,6112,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- gen repeat relu mx2y avg slow_down pink_noise,dataset\train\false\FalseSpeech (68) id-6112.mp3,7,Ложь_разговоры
3166,FalseSpeech (68),0,6114,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- gen repeat pink_noise,dataset\train\false\FalseSpeech (68) id-6114.mp3,7,Ложь_разговоры
3167,FalseSpeech (68),0,6116,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- gen repeat white_noise mxy pink_noise,dataset\train\false\FalseSpeech (68) id-6116.mp3,7,Ложь_разговоры
3168,FalseSpeech (68),0,6118,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- gen repeat white_noise mn2y avg,dataset\train\false\FalseSpeech (68) id-6118.mp3,7,Ложь_разговоры
3169,FalseSpeech (68),0,6120,train,3,0,full_audio,0,3,0,3,CallsDataset\Ложь_разговоры\FalseSpeech (68).mp3,augs-- gen repeat white_noise,dataset\train\false\FalseSpeech (68) id-6120.mp3,7,Ложь_разговоры
3170,FalseSpeech (7),0,6121,train,13,4,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (7).mp3,augs-- ,dataset\train\false\FalseSpeech (7) id-6121.mp3,6,Ложь_разговоры
3171,FalseSpeech (7),0,6123,train,13,4,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (7).mp3,augs-- gen mn2y mxy avg slow_down,dataset\train\false\FalseSpeech (7) id-6123.mp3,6,Ложь_разговоры
3172,FalseSpeech (7),0,6125,train,13,4,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (7).mp3,augs-- gen white_noise relu echo pink_noise,dataset\train\false\FalseSpeech (7) id-6125.mp3,6,Ложь_разговоры
3173,FalseSpeech (7),0,6127,train,13,4,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (7).mp3,augs-- gen white_noise relu echo pink_noise,dataset\train\false\FalseSpeech (7) id-6127.mp3,6,Ложь_разговоры
3174,FalseSpeech (7),0,6129,train,13,4,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (7).mp3,augs-- gen mxy noised_echo,dataset\train\false\FalseSpeech (7) id-6129.mp3,6,Ложь_разговоры
3175,FalseSpeech (7),0,6131,train,13,4,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (7).mp3,augs-- gen white_noise mny mx2y avg slow_down reverse pink_noise,dataset\train\false\FalseSpeech (7) id-6131.mp3,6,Ложь_разговоры
3176,FalseSpeech (70),0,6133,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- ,dataset\train\false\FalseSpeech (70) id-6133.mp3,7,Ложь_разговоры
3177,FalseSpeech (70),0,6134,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny mx2y avg echo reverse,dataset\train\false\FalseSpeech (70) id-6134.mp3,7,Ложь_разговоры
3178,FalseSpeech (70),0,6136,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen relu mxy noised_echo,dataset\train\false\FalseSpeech (70) id-6136.mp3,7,Ложь_разговоры
3179,FalseSpeech (70),0,6138,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise,dataset\train\false\FalseSpeech (70) id-6138.mp3,7,Ложь_разговоры
3180,FalseSpeech (70),0,6140,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen mx2y echo pink_noise,dataset\train\false\FalseSpeech (70) id-6140.mp3,7,Ложь_разговоры
3181,FalseSpeech (70),0,6142,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny noised_echo,dataset\train\false\FalseSpeech (70) id-6142.mp3,7,Ложь_разговоры
3182,FalseSpeech (70),0,6144,train,51,16,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny mx2y noised_echo pink_noise,dataset\train\false\FalseSpeech (70) id-6144.mp3,7,Ложь_разговоры
3183,FalseSpeech (70),0,6145,train,51,16,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- ,dataset\train\false\FalseSpeech (70) id-6145.mp3,6,Ложь_разговоры
3184,FalseSpeech (70),0,6147,train,51,16,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny echo,dataset\train\false\FalseSpeech (70) id-6147.mp3,6,Ложь_разговоры
3185,FalseSpeech (70),0,6149,train,51,16,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny mx2y avg slow_down pink_noise,dataset\train\false\FalseSpeech (70) id-6149.mp3,6,Ложь_разговоры
3186,FalseSpeech (70),0,6151,train,51,16,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen echo,dataset\train\false\FalseSpeech (70) id-6151.mp3,6,Ложь_разговоры
3187,FalseSpeech (70),0,6153,train,51,16,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny mx2y noised_echo pink_noise,dataset\train\false\FalseSpeech (70) id-6153.mp3,6,Ложь_разговоры
3188,FalseSpeech (70),0,6155,train,51,16,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mn2y mx2y slow_down echo,dataset\train\false\FalseSpeech (70) id-6155.mp3,6,Ложь_разговоры
3189,FalseSpeech (70),0,6157,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- ,dataset\train\false\FalseSpeech (70) id-6157.mp3,7,Ложь_разговоры
3190,FalseSpeech (70),0,6158,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen,dataset\train\false\FalseSpeech (70) id-6158.mp3,7,Ложь_разговоры
3191,FalseSpeech (70),0,6160,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen mn2y,dataset\train\false\FalseSpeech (70) id-6160.mp3,7,Ложь_разговоры
3192,FalseSpeech (70),0,6162,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen mx2y slow_down pink_noise,dataset\train\false\FalseSpeech (70) id-6162.mp3,7,Ложь_разговоры
3193,FalseSpeech (70),0,6164,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise relu,dataset\train\false\FalseSpeech (70) id-6164.mp3,7,Ложь_разговоры
3194,FalseSpeech (70),0,6166,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise relu echo pink_noise,dataset\train\false\FalseSpeech (70) id-6166.mp3,7,Ложь_разговоры
3195,FalseSpeech (70),0,6168,train,51,16,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mny slow_down pink_noise,dataset\train\false\FalseSpeech (70) id-6168.mp3,7,Ложь_разговоры
3196,FalseSpeech (70),0,6169,train,51,16,segment,12,6,36,42,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- ,dataset\train\false\FalseSpeech (70) id-6169.mp3,6,Ложь_разговоры
3197,FalseSpeech (70),0,6171,train,51,16,segment,12,6,36,42,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mx2y echo pink_noise,dataset\train\false\FalseSpeech (70) id-6171.mp3,6,Ложь_разговоры
3198,FalseSpeech (70),0,6173,train,51,16,segment,12,6,36,42,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen white_noise mn2y pink_noise,dataset\train\false\FalseSpeech (70) id-6173.mp3,6,Ложь_разговоры
3199,FalseSpeech (70),0,6175,train,51,16,segment,12,6,36,42,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen mn2y slow_down echo,dataset\train\false\FalseSpeech (70) id-6175.mp3,6,Ложь_разговоры
3200,FalseSpeech (70),0,6177,train,51,16,segment,12,6,36,42,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen relu mxy echo reverse pink_noise,dataset\train\false\FalseSpeech (70) id-6177.mp3,6,Ложь_разговоры
3201,FalseSpeech (70),0,6179,train,51,16,segment,12,6,36,42,CallsDataset\Ложь_разговоры\FalseSpeech (70).mp3,augs-- gen mx2y noised_echo,dataset\train\false\FalseSpeech (70) id-6179.mp3,6,Ложь_разговоры
3202,FalseSpeech (71),0,6181,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- ,dataset\train\false\FalseSpeech (71) id-6181.mp3,7,Ложь_разговоры
3203,FalseSpeech (71),0,6182,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen white_noise relu mxy avg pink_noise,dataset\train\false\FalseSpeech (71) id-6182.mp3,7,Ложь_разговоры
3204,FalseSpeech (71),0,6184,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mn2y mxy slow_down noised_echo,dataset\train\false\FalseSpeech (71) id-6184.mp3,7,Ложь_разговоры
3205,FalseSpeech (71),0,6186,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mny slow_down,dataset\train\false\FalseSpeech (71) id-6186.mp3,7,Ложь_разговоры
3206,FalseSpeech (71),0,6188,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mny mx2y slow_down noised_echo pink_noise,dataset\train\false\FalseSpeech (71) id-6188.mp3,7,Ложь_разговоры
3207,FalseSpeech (71),0,6190,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mx2y avg echo pink_noise,dataset\train\false\FalseSpeech (71) id-6190.mp3,7,Ложь_разговоры
3208,FalseSpeech (71),0,6192,train,36,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mxy,dataset\train\false\FalseSpeech (71) id-6192.mp3,7,Ложь_разговоры
3209,FalseSpeech (71),0,6193,train,36,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- ,dataset\train\false\FalseSpeech (71) id-6193.mp3,6,Ложь_разговоры
3210,FalseSpeech (71),0,6195,train,36,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen avg pink_noise,dataset\train\false\FalseSpeech (71) id-6195.mp3,6,Ложь_разговоры
3211,FalseSpeech (71),0,6197,train,36,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen white_noise mny mxy avg echo,dataset\train\false\FalseSpeech (71) id-6197.mp3,6,Ложь_разговоры
3212,FalseSpeech (71),0,6199,train,36,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mny mx2y reverse,dataset\train\false\FalseSpeech (71) id-6199.mp3,6,Ложь_разговоры
3213,FalseSpeech (71),0,6201,train,36,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen pink_noise,dataset\train\false\FalseSpeech (71) id-6201.mp3,6,Ложь_разговоры
3214,FalseSpeech (71),0,6203,train,36,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen noised_echo,dataset\train\false\FalseSpeech (71) id-6203.mp3,6,Ложь_разговоры
3215,FalseSpeech (71),0,6205,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- ,dataset\train\false\FalseSpeech (71) id-6205.mp3,7,Ложь_разговоры
3216,FalseSpeech (71),0,6206,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen avg noised_echo reverse,dataset\train\false\FalseSpeech (71) id-6206.mp3,7,Ложь_разговоры
3217,FalseSpeech (71),0,6208,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mny mx2y,dataset\train\false\FalseSpeech (71) id-6208.mp3,7,Ложь_разговоры
3218,FalseSpeech (71),0,6210,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mn2y slow_down,dataset\train\false\FalseSpeech (71) id-6210.mp3,7,Ложь_разговоры
3219,FalseSpeech (71),0,6212,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen relu echo pink_noise,dataset\train\false\FalseSpeech (71) id-6212.mp3,7,Ложь_разговоры
3220,FalseSpeech (71),0,6214,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mn2y avg pink_noise,dataset\train\false\FalseSpeech (71) id-6214.mp3,7,Ложь_разговоры
3221,FalseSpeech (71),0,6216,train,36,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (71).mp3,augs-- gen mn2y noised_echo,dataset\train\false\FalseSpeech (71) id-6216.mp3,7,Ложь_разговоры
3222,FalseSpeech (73),0,6217,val,41,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- ,dataset\val\false\FalseSpeech (73) id-6217.mp3,6,Ложь_разговоры
3223,FalseSpeech (73),0,6219,val,41,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen mn2y mx2y reverse pink_noise,dataset\val\false\FalseSpeech (73) id-6219.mp3,6,Ложь_разговоры
3224,FalseSpeech (73),0,6221,val,41,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise relu echo reverse pink_noise,dataset\val\false\FalseSpeech (73) id-6221.mp3,6,Ложь_разговоры
3225,FalseSpeech (73),0,6223,val,41,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise relu mx2y avg noised_echo pink_noise,dataset\val\false\FalseSpeech (73) id-6223.mp3,6,Ложь_разговоры
3226,FalseSpeech (73),0,6225,val,41,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen relu mx2y,dataset\val\false\FalseSpeech (73) id-6225.mp3,6,Ложь_разговоры
3227,FalseSpeech (73),0,6227,val,41,12,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise slow_down reverse,dataset\val\false\FalseSpeech (73) id-6227.mp3,6,Ложь_разговоры
3228,FalseSpeech (73),0,6229,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- ,dataset\val\false\FalseSpeech (73) id-6229.mp3,7,Ложь_разговоры
3229,FalseSpeech (73),0,6230,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen mn2y,dataset\val\false\FalseSpeech (73) id-6230.mp3,7,Ложь_разговоры
3230,FalseSpeech (73),0,6232,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mn2y mxy reverse pink_noise,dataset\val\false\FalseSpeech (73) id-6232.mp3,7,Ложь_разговоры
3231,FalseSpeech (73),0,6234,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mny echo reverse pink_noise,dataset\val\false\FalseSpeech (73) id-6234.mp3,7,Ложь_разговоры
3232,FalseSpeech (73),0,6236,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen relu avg noised_echo,dataset\val\false\FalseSpeech (73) id-6236.mp3,7,Ложь_разговоры
3233,FalseSpeech (73),0,6238,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mn2y reverse,dataset\val\false\FalseSpeech (73) id-6238.mp3,7,Ложь_разговоры
3234,FalseSpeech (73),0,6240,val,41,12,segment,4,6,12,18,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mxy noised_echo pink_noise,dataset\val\false\FalseSpeech (73) id-6240.mp3,7,Ложь_разговоры
3235,FalseSpeech (73),0,6242,val,41,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- ,dataset\val\false\FalseSpeech (73) id-6242.mp3,6,Ложь_разговоры
3236,FalseSpeech (73),0,6244,val,41,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mny mxy noised_echo,dataset\val\false\FalseSpeech (73) id-6244.mp3,6,Ложь_разговоры
3237,FalseSpeech (73),0,6246,val,41,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen mny mx2y avg reverse,dataset\val\false\FalseSpeech (73) id-6246.mp3,6,Ложь_разговоры
3238,FalseSpeech (73),0,6248,val,41,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mny pink_noise,dataset\val\false\FalseSpeech (73) id-6248.mp3,6,Ложь_разговоры
3239,FalseSpeech (73),0,6250,val,41,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen white_noise mn2y mxy noised_echo,dataset\val\false\FalseSpeech (73) id-6250.mp3,6,Ложь_разговоры
3240,FalseSpeech (73),0,6252,val,41,12,segment,8,6,24,30,CallsDataset\Ложь_разговоры\FalseSpeech (73).mp3,augs-- gen mny mx2y avg pink_noise,dataset\val\false\FalseSpeech (73) id-6252.mp3,6,Ложь_разговоры
3241,FalseSpeech (74),0,6254,train,43,14,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (74).mp3,augs-- ,dataset\train\false\FalseSpeech (74) id-6254.mp3,6,Ложь_разговоры
3242,FalseSpeech (74),0,6256,train,43,14,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (74).mp3,augs-- gen mn2y mx2y noised_echo pink_noise,dataset\train\false\FalseSpeech (74) id-6256.mp3,6,Ложь_разговоры
3243,FalseSpeech (74),0,6258,train,43,14,segment,0,6,0,6,CallsDataset\Ложь_разговоры\FalseSpeech (74).mp3,augs-- gen white_noise mny mx2y noised_echo pink_noise,dataset\train\false\FalseSpeech (74) id-6258.mp3,6,Ложь_разговоры
